Participant,Condition,Congruency,Alignment,answer,resp,isCorrect,RT
Subj07,CFS,incongruent,aligned,different,0,1,646
Subj07,CFS,incongruent,misaligned,same,0,0,1096
Subj07,CFS,incongruent,aligned,different,0,1,501
Subj07,CFS,congruent,misaligned,same,0,0,561
Subj07,CFS,congruent,misaligned,different,0,1,831
Subj07,CFS,incongruent,aligned,different,0,1,390
Subj07,CFS,incongruent,aligned,same,1,1,776
Subj07,CFS,congruent,aligned,different,0,1,370
Subj07,CFS,congruent,aligned,same,1,1,581
Subj07,CFS,congruent,aligned,same,1,1,710
Subj07,CFS,incongruent,misaligned,same,1,1,601
Subj07,CFS,incongruent,aligned,different,0,1,556
Subj07,CFS,incongruent,aligned,same,1,1,1311
Subj07,CFS,incongruent,misaligned,different,0,1,561
Subj07,CFS,congruent,aligned,different,0,1,721
Subj07,CFS,incongruent,aligned,different,0,1,716
Subj07,CFS,incongruent,misaligned,same,0,0,1350
Subj07,CFS,congruent,misaligned,different,0,1,676
Subj07,CFS,incongruent,aligned,same,0,0,456
Subj07,CFS,congruent,misaligned,same,1,1,900
Subj07,CFS,congruent,misaligned,different,0,1,446
Subj07,CFS,congruent,misaligned,same,1,1,926
Subj07,CFS,incongruent,aligned,same,0,0,591
Subj07,CFS,incongruent,misaligned,same,1,1,605
Subj07,CFS,incongruent,misaligned,different,0,1,971
Subj07,CFS,congruent,aligned,different,0,1,500
Subj07,CFS,congruent,aligned,same,1,1,526
Subj07,CFS,congruent,aligned,same,1,1,416
Subj07,CFS,incongruent,aligned,different,0,1,501
Subj07,CFS,congruent,misaligned,different,0,1,521
Subj07,CFS,incongruent,aligned,same,0,0,561
Subj07,CFS,incongruent,aligned,different,1,0,826
Subj07,CFS,incongruent,aligned,different,0,1,376
Subj07,CFS,congruent,aligned,same,0,0,666
Subj07,CFS,incongruent,misaligned,different,0,1,525
Subj07,CFS,incongruent,misaligned,same,1,1,896
Subj07,CFS,congruent,misaligned,different,0,1,401
Subj07,CFS,congruent,misaligned,same,1,1,896
Subj07,CFS,congruent,misaligned,different,0,1,531
Subj07,CFS,incongruent,misaligned,same,1,1,4166
Subj07,CFS,incongruent,misaligned,same,1,1,566
Subj07,CFS,congruent,aligned,different,0,1,746
Subj07,CFS,congruent,aligned,different,0,1,501
Subj07,monocular,congruent,misaligned,different,0,1,13076
Subj07,monocular,congruent,misaligned,different,0,1,3191
Subj07,monocular,congruent,aligned,same,1,1,486
Subj07,monocular,congruent,aligned,same,1,1,456
Subj07,monocular,incongruent,misaligned,different,0,1,491
Subj07,monocular,incongruent,misaligned,same,1,1,1111
Subj07,monocular,incongruent,misaligned,different,0,1,636
Subj07,monocular,incongruent,misaligned,different,0,1,391
Subj07,monocular,congruent,misaligned,different,0,1,936
Subj07,monocular,congruent,aligned,same,1,1,501
Subj07,monocular,incongruent,misaligned,same,0,0,736
Subj07,monocular,congruent,misaligned,same,1,1,1046
Subj07,monocular,congruent,misaligned,same,1,1,521
Subj07,monocular,congruent,misaligned,different,0,1,651
Subj07,monocular,congruent,misaligned,different,0,1,2126
Subj07,monocular,incongruent,aligned,same,1,1,696
Subj07,monocular,incongruent,aligned,different,0,1,906
Subj07,monocular,congruent,aligned,different,0,1,781
Subj07,monocular,congruent,aligned,same,1,1,446
Subj07,monocular,incongruent,misaligned,same,1,1,2691
Subj07,monocular,incongruent,aligned,same,0,0,646
Subj07,monocular,incongruent,aligned,different,0,1,651
Subj07,monocular,congruent,misaligned,same,1,1,4101
Subj07,monocular,incongruent,aligned,different,0,1,586
Subj07,monocular,congruent,misaligned,different,0,1,786
Subj07,monocular,incongruent,aligned,same,0,0,621
Subj07,monocular,congruent,aligned,same,1,1,1796
Subj07,monocular,congruent,aligned,different,0,1,2006
Subj07,monocular,incongruent,aligned,different,0,1,636
Subj07,monocular,congruent,misaligned,same,1,1,391
Subj07,monocular,incongruent,misaligned,different,0,1,791
Subj07,monocular,incongruent,aligned,different,0,1,1596
Subj07,monocular,congruent,misaligned,different,0,1,436
Subj07,monocular,congruent,aligned,different,0,1,440
Subj07,monocular,incongruent,misaligned,same,1,1,591
Subj07,monocular,incongruent,misaligned,same,0,0,941
Subj07,monocular,congruent,aligned,different,0,1,601
Subj07,monocular,congruent,aligned,same,1,1,861
Subj07,monocular,incongruent,misaligned,different,0,1,521
Subj07,monocular,incongruent,misaligned,different,0,1,542
Subj07,monocular,congruent,aligned,different,0,1,5123
Subj07,monocular,incongruent,misaligned,same,1,1,501
Subj07,monocular,congruent,misaligned,different,0,1,461
Subj07,monocular,incongruent,aligned,same,0,0,601
Subj07,monocular,congruent,misaligned,same,1,1,436
Subj07,monocular,congruent,aligned,same,1,1,286
Subj07,monocular,congruent,aligned,same,1,1,361
Subj07,monocular,congruent,misaligned,different,0,1,541
Subj07,monocular,congruent,misaligned,same,0,0,2157
Subj07,monocular,incongruent,misaligned,different,0,1,531
Subj07,monocular,incongruent,aligned,same,0,0,846
Subj07,monocular,congruent,aligned,different,0,1,2401
Subj07,monocular,congruent,aligned,same,1,1,496
Subj07,monocular,congruent,misaligned,same,1,1,2091
Subj07,monocular,congruent,aligned,same,1,1,301
Subj07,monocular,congruent,misaligned,same,1,1,321
Subj07,monocular,incongruent,misaligned,same,0,0,541
Subj07,monocular,incongruent,aligned,same,0,0,886
Subj07,monocular,incongruent,aligned,same,0,0,526
Subj07,monocular,incongruent,misaligned,different,0,1,716
Subj07,monocular,congruent,misaligned,different,0,1,476
Subj07,monocular,congruent,misaligned,same,1,1,1105
Subj07,monocular,incongruent,misaligned,same,1,1,2186
Subj07,monocular,incongruent,misaligned,same,1,1,586
Subj07,monocular,congruent,misaligned,same,1,1,646
Subj07,monocular,incongruent,aligned,same,0,0,620
Subj07,monocular,congruent,aligned,same,1,1,731
Subj07,monocular,congruent,misaligned,same,1,1,531
Subj07,monocular,incongruent,aligned,same,1,1,1116
Subj07,monocular,incongruent,aligned,same,0,0,536
Subj07,monocular,incongruent,misaligned,same,1,1,3681
Subj07,monocular,incongruent,misaligned,different,0,1,596
Subj07,monocular,congruent,misaligned,same,1,1,796
Subj07,monocular,congruent,misaligned,same,1,1,586
Subj07,monocular,incongruent,aligned,same,1,1,2851
Subj07,monocular,congruent,aligned,different,0,1,856
Subj07,monocular,incongruent,aligned,different,0,1,621
Subj07,monocular,incongruent,misaligned,same,0,0,1395
Subj07,monocular,incongruent,aligned,same,0,0,542
Subj07,monocular,congruent,aligned,different,0,1,431
Subj07,monocular,congruent,aligned,same,1,1,656
Subj07,monocular,congruent,aligned,same,1,1,576
Subj07,monocular,incongruent,aligned,same,0,0,501
Subj07,monocular,incongruent,misaligned,different,1,0,2386
Subj07,monocular,congruent,aligned,same,1,1,486
Subj07,monocular,incongruent,misaligned,different,0,1,441
Subj07,monocular,congruent,aligned,different,0,1,561
Subj07,monocular,incongruent,aligned,different,0,1,391
Subj07,monocular,congruent,aligned,different,0,1,551
Subj07,monocular,congruent,misaligned,different,0,1,511
Subj07,monocular,incongruent,aligned,different,0,1,520
Subj07,monocular,congruent,aligned,same,1,1,636
Subj07,monocular,incongruent,misaligned,same,1,1,521
Subj07,monocular,congruent,misaligned,same,1,1,651
Subj07,monocular,congruent,misaligned,same,1,1,426
Subj07,monocular,incongruent,aligned,same,0,0,751
Subj07,monocular,incongruent,misaligned,different,1,0,641
Subj07,monocular,incongruent,misaligned,same,1,1,726
Subj07,monocular,congruent,aligned,same,0,0,701
Subj07,monocular,congruent,aligned,different,0,1,431
Subj07,monocular,congruent,aligned,different,0,1,791
Subj07,monocular,congruent,misaligned,same,1,1,631
Subj07,monocular,congruent,aligned,same,0,0,306
Subj07,monocular,congruent,aligned,same,1,1,786
Subj07,monocular,incongruent,misaligned,same,1,1,701
Subj07,monocular,incongruent,aligned,same,1,1,806
Subj07,monocular,incongruent,aligned,different,0,1,551
Subj07,monocular,incongruent,misaligned,different,0,1,941
Subj07,monocular,congruent,aligned,different,0,1,501
Subj07,monocular,incongruent,misaligned,same,1,1,896
Subj07,monocular,congruent,misaligned,same,1,1,1061
Subj07,monocular,incongruent,misaligned,different,0,1,546
Subj07,monocular,congruent,aligned,different,0,1,626
Subj07,monocular,congruent,aligned,different,0,1,576
Subj07,monocular,incongruent,aligned,different,0,1,4927
Subj07,monocular,congruent,aligned,same,0,0,466
Subj07,monocular,congruent,aligned,different,0,1,661
Subj07,monocular,incongruent,misaligned,different,0,1,561
Subj07,monocular,congruent,misaligned,same,1,1,721
Subj07,monocular,congruent,misaligned,same,1,1,1266
Subj07,monocular,incongruent,aligned,different,0,1,946
Subj07,monocular,congruent,aligned,same,1,1,736
Subj07,monocular,incongruent,misaligned,different,0,1,536
Subj07,monocular,incongruent,misaligned,same,1,1,771
Subj07,monocular,congruent,misaligned,different,0,1,426
Subj07,monocular,incongruent,aligned,same,0,0,922
Subj07,monocular,congruent,misaligned,different,1,0,1266
Subj07,monocular,incongruent,misaligned,different,1,0,566
Subj07,monocular,incongruent,aligned,different,0,1,560
Subj07,monocular,incongruent,misaligned,same,0,0,1061
Subj07,monocular,incongruent,aligned,same,1,1,521
Subj07,monocular,incongruent,aligned,different,0,1,896
Subj07,monocular,incongruent,aligned,same,1,1,906
Subj07,monocular,incongruent,misaligned,same,0,0,501
Subj07,monocular,congruent,aligned,different,0,1,451
Subj07,monocular,incongruent,misaligned,same,0,0,716
Subj07,monocular,congruent,misaligned,same,1,1,1461
Subj07,monocular,incongruent,aligned,same,1,1,546
Subj07,monocular,congruent,misaligned,same,1,1,475
Subj07,monocular,congruent,misaligned,different,1,0,531
Subj07,monocular,incongruent,aligned,different,0,1,496
Subj07,monocular,congruent,misaligned,different,0,1,546
Subj07,monocular,incongruent,aligned,different,1,0,556
Subj07,monocular,incongruent,misaligned,different,0,1,491
Subj07,monocular,congruent,misaligned,different,0,1,646
Subj07,monocular,congruent,misaligned,different,0,1,506
Subj07,monocular,incongruent,misaligned,same,1,1,1035
Subj07,monocular,incongruent,aligned,different,0,1,666
Subj07,monocular,congruent,aligned,same,1,1,656
Subj07,monocular,incongruent,aligned,same,0,0,920
Subj07,monocular,incongruent,aligned,different,1,0,2031
Subj07,monocular,incongruent,misaligned,different,0,1,651
Subj07,monocular,incongruent,aligned,same,0,0,486
Subj07,monocular,incongruent,misaligned,different,0,1,546
Subj07,monocular,incongruent,aligned,same,0,0,826
Subj07,monocular,congruent,misaligned,same,1,1,371
Subj07,monocular,incongruent,misaligned,different,0,1,626
Subj07,monocular,congruent,aligned,different,0,1,701
Subj07,monocular,incongruent,aligned,different,1,0,671
Subj07,monocular,incongruent,aligned,different,0,1,576
Subj07,monocular,incongruent,misaligned,same,1,1,936
Subj07,monocular,congruent,aligned,different,0,1,421
Subj07,monocular,congruent,aligned,different,0,1,611
Subj07,monocular,congruent,misaligned,same,0,0,606
Subj07,monocular,congruent,misaligned,same,1,1,711
Subj07,monocular,incongruent,aligned,different,0,1,346
Subj07,monocular,congruent,misaligned,same,1,1,530
Subj07,monocular,incongruent,misaligned,same,1,1,641
Subj07,monocular,incongruent,misaligned,same,1,1,761
Subj07,monocular,congruent,aligned,different,0,1,1281
Subj07,monocular,congruent,aligned,same,0,0,1841
Subj07,monocular,congruent,misaligned,different,0,1,600
Subj07,monocular,incongruent,aligned,different,0,1,621
Subj07,monocular,congruent,misaligned,same,0,0,510
Subj07,monocular,incongruent,misaligned,different,0,1,681
Subj07,monocular,incongruent,aligned,different,0,1,681
Subj07,monocular,congruent,aligned,same,1,1,551
Subj07,monocular,congruent,aligned,same,1,1,966
Subj07,monocular,congruent,aligned,same,0,0,882
Subj07,monocular,congruent,misaligned,different,0,1,1296
Subj07,monocular,incongruent,misaligned,different,0,1,1421
Subj07,monocular,congruent,misaligned,different,1,0,876
Subj07,monocular,incongruent,misaligned,same,1,1,615
Subj07,monocular,congruent,misaligned,different,0,1,590
Subj07,monocular,incongruent,misaligned,different,0,1,1467
Subj07,monocular,incongruent,aligned,different,0,1,656
Subj07,monocular,congruent,aligned,same,1,1,476
Subj07,monocular,congruent,aligned,different,0,1,361
Subj07,monocular,congruent,misaligned,different,0,1,681
Subj07,monocular,incongruent,aligned,same,1,1,426
Subj07,monocular,congruent,misaligned,same,1,1,440
Subj07,monocular,incongruent,misaligned,same,1,1,741
Subj07,monocular,incongruent,aligned,same,0,0,441
Subj07,monocular,congruent,aligned,same,0,0,996
Subj07,monocular,incongruent,aligned,different,0,1,571
Subj07,monocular,incongruent,misaligned,same,1,1,2306
Subj07,monocular,congruent,aligned,same,1,1,661
Subj07,monocular,incongruent,misaligned,same,1,1,396
Subj07,monocular,incongruent,aligned,different,1,0,671
Subj07,monocular,congruent,aligned,different,0,1,446
Subj07,monocular,incongruent,misaligned,same,1,1,522
Subj07,monocular,incongruent,misaligned,different,0,1,456
Subj07,monocular,incongruent,aligned,same,1,1,686
Subj07,monocular,incongruent,aligned,different,0,1,351
Subj07,monocular,incongruent,misaligned,same,1,1,1401
Subj07,monocular,congruent,misaligned,same,1,1,480
Subj07,monocular,incongruent,misaligned,different,0,1,506
Subj07,monocular,congruent,aligned,different,0,1,566
Subj07,monocular,congruent,misaligned,different,0,1,576
Subj07,monocular,congruent,misaligned,different,0,1,556
Subj07,monocular,congruent,aligned,different,0,1,526
Subj07,monocular,congruent,misaligned,same,0,0,706
Subj07,monocular,incongruent,aligned,different,0,1,1261
Subj07,monocular,incongruent,aligned,same,1,1,361
Subj07,monocular,incongruent,misaligned,same,1,1,606
Subj07,monocular,incongruent,misaligned,same,1,1,806
Subj07,monocular,congruent,aligned,different,0,1,541
Subj07,monocular,congruent,misaligned,different,0,1,596
Subj07,monocular,incongruent,aligned,different,0,1,586
Subj07,monocular,congruent,misaligned,same,1,1,676
Subj07,monocular,incongruent,aligned,different,0,1,1025
Subj07,monocular,congruent,misaligned,same,0,0,786
Subj07,monocular,congruent,aligned,different,0,1,1166
Subj07,monocular,congruent,misaligned,different,0,1,446
Subj07,monocular,congruent,misaligned,different,0,1,776
Subj07,monocular,incongruent,aligned,same,0,0,731
Subj07,monocular,congruent,misaligned,same,1,1,586
Subj07,monocular,incongruent,misaligned,different,0,1,456
Subj07,monocular,incongruent,misaligned,same,1,1,951
Subj07,monocular,incongruent,aligned,same,0,0,656
Subj07,monocular,congruent,aligned,different,0,1,851
Subj07,monocular,incongruent,aligned,different,0,1,536
Subj07,monocular,incongruent,aligned,same,0,0,736
Subj07,monocular,congruent,misaligned,same,1,1,516
Subj07,monocular,congruent,misaligned,same,1,1,476
Subj07,monocular,incongruent,aligned,same,1,1,786
Subj07,monocular,incongruent,misaligned,different,0,1,551
Subj07,monocular,congruent,aligned,same,0,0,1306
Subj07,monocular,incongruent,misaligned,different,0,1,721
Subj07,monocular,incongruent,aligned,different,1,0,1492
Subj07,monocular,congruent,aligned,different,0,1,726
Subj07,monocular,incongruent,aligned,same,0,0,621
Subj07,monocular,congruent,aligned,different,0,1,381
Subj07,monocular,congruent,misaligned,different,1,0,1981
Subj07,monocular,incongruent,misaligned,same,1,1,676
Subj07,monocular,incongruent,aligned,same,0,0,551
Subj07,monocular,incongruent,misaligned,different,0,1,2136
Subj07,monocular,congruent,aligned,different,0,1,591
Subj07,monocular,incongruent,misaligned,different,1,0,381
Subj07,monocular,congruent,aligned,different,0,1,791
Subj07,monocular,congruent,misaligned,different,1,0,861
Subj07,monocular,incongruent,aligned,same,1,1,316
Subj07,monocular,congruent,misaligned,different,0,1,551
Subj07,monocular,incongruent,misaligned,same,0,0,2076
Subj07,monocular,incongruent,aligned,different,0,1,886
Subj07,monocular,incongruent,misaligned,same,1,1,1126
Subj07,monocular,congruent,misaligned,different,0,1,516
Subj07,monocular,incongruent,aligned,different,1,0,1001
Subj07,monocular,congruent,aligned,different,0,1,661
Subj07,monocular,incongruent,aligned,same,0,0,1826
Subj07,monocular,incongruent,misaligned,different,1,0,2192
Subj07,monocular,incongruent,aligned,same,0,0,976
Subj07,monocular,congruent,misaligned,same,1,1,3021
Subj07,monocular,congruent,misaligned,different,0,1,546
Subj07,monocular,congruent,misaligned,different,0,1,915
Subj07,monocular,incongruent,aligned,different,0,1,761
Subj07,monocular,incongruent,aligned,different,0,1,576
Subj07,monocular,incongruent,misaligned,same,0,0,961
Subj07,monocular,incongruent,misaligned,same,1,1,656
Subj07,monocular,incongruent,aligned,different,0,1,531
Subj07,monocular,congruent,misaligned,different,0,1,621
Subj07,monocular,congruent,misaligned,different,1,0,731
Subj07,monocular,congruent,misaligned,different,0,1,691
Subj07,monocular,incongruent,misaligned,different,0,1,911
Subj07,monocular,congruent,misaligned,same,0,0,1186
Subj07,monocular,congruent,aligned,same,1,1,466
Subj07,monocular,congruent,misaligned,same,1,1,1171
Subj07,monocular,incongruent,misaligned,same,1,1,426
Subj07,monocular,incongruent,misaligned,different,0,1,601
Subj07,monocular,congruent,aligned,different,0,1,671
Subj07,monocular,congruent,misaligned,different,0,1,651
Subj07,monocular,congruent,misaligned,same,1,1,791
Subj07,monocular,congruent,aligned,different,0,1,416
Subj07,monocular,congruent,aligned,different,0,1,386
Subj07,monocular,incongruent,misaligned,different,0,1,941
Subj07,monocular,congruent,aligned,different,0,1,591
Subj07,monocular,congruent,aligned,same,1,1,1846
Subj07,monocular,congruent,misaligned,different,0,1,371
Subj07,monocular,congruent,aligned,same,0,0,691
Subj07,monocular,incongruent,aligned,same,1,1,861
Subj07,monocular,incongruent,aligned,different,1,0,521
Subj07,monocular,incongruent,misaligned,different,0,1,721
Subj07,monocular,incongruent,aligned,same,0,0,530
Subj07,monocular,incongruent,misaligned,same,1,1,886
Subj07,monocular,incongruent,aligned,different,0,1,521
Subj07,monocular,congruent,misaligned,same,1,1,1680
Subj07,monocular,congruent,aligned,same,1,1,536
Subj07,monocular,incongruent,misaligned,same,1,1,616
Subj07,monocular,congruent,aligned,same,0,0,656
Subj07,monocular,congruent,misaligned,same,1,1,546
Subj07,monocular,incongruent,aligned,different,0,1,1236
Subj07,monocular,congruent,aligned,different,0,1,641
Subj07,monocular,incongruent,aligned,same,0,0,861
Subj07,monocular,congruent,aligned,same,1,1,776
Subj07,monocular,congruent,aligned,different,0,1,496
